context,date_time
有没有懂股票的出来说说，这市场是啥行情,05-17 10:12
今天的低点应该破一下3100点！收在3105点！[胜利],05-17 10:54
内资是真的厉害，怎么做到资金一直流出不流入的,05-17 10:31
重点关注煤飞,05-17 10:54
内资是真的厉害，怎么做到资金一直流出不流入的,05-17 10:31
重点关注煤飞,05-17 10:54
清仓休息了，做不来，太难了,05-17 10:38
还不如大盘砸到30点从头开始么,05-17 10:54
什么玩意儿,05-17 10:54
3100,05-17 10:54
阿里突发！中国资产大涨 美联储官员“放鹰”,05-17 08:21
怎么办？怎么办？怎么办？,05-17 10:53
天天这么磨，能有资金进来才怪了,05-17 10:53
不走过几天看看这个地方就是山顶头,05-17 10:53
又要破3100了吗,05-17 10:35
满仓满绒房地产，舒舒服服,05-17 09:49
昨天我们的观点就是低开补缺口后再上涨，今天大盘向上冲一下，既然没有力量，向下补缺,05-17 10:53
大盘已经上涨超过10%，已经很多了,05-17 10:53
1,05-17 10:53
很久没出现大跌了,05-17 10:53
看看别人赚的，再看看你们韭菜哈哈哈,05-17 10:53
天天资金流出的主力代表的是什么力量？,05-17 10:53
2900……？,05-17 10:52
内资就知道跑，每天跑，还能干啥,05-17 10:52
接下来半年又是跌跌不休,05-17 10:52
扛不住就下来,05-17 10:52
太黑暗了，你懂我说的是什么,05-17 10:52
如何做到主力天天流出的,05-17 10:52
天天要死不活的。恶心,05-17 10:51
天天都在卖，哪来这么多券的。有买才有卖吧,05-17 10:51
一周跌五天,05-17 10:51
那北向资金跑了？,05-17 10:51
量干化尽融光化汤,05-17 10:51
#万亿超长期特别国债将发行！影响几何？#,05-17 10:51
大调整将要开始了,05-17 10:50
大盘做了一个短期头部吗,05-17 10:50
一起推,05-17 10:50
没有成交量大盘永远起不来,05-17 10:50
30分钟技术形态走坏，紫线向下。大部分强势股均连续会调情。短线堪忧。极低小仓买入,05-17 10:50
到3100点抄底，泡杯茶坐等[想一下][想一下][想一下],05-17 10:20
主力天天都在跑，呵呵,05-17 10:49
老乡别走，要拉红了,05-17 10:37
稳稳当当的3000点上下徘徊，想上车的随时都可以,05-17 10:49
说保护的时候就该猜到结局，哎,05-17 10:49
感觉这几天救房市去了吗？,05-17 10:49
管住手，不要想着3200点了，这里是悬崖边,05-17 10:22
就是不让涨，就是不让小散们回本,05-17 10:37
天天跌，,05-17 10:48
难道牛市就是这个走势，连个味也没闻到，是我的嗅觉不好吗。,05-17 10:48
北向被禁了，主力资金还留着干嘛？恶心人吗？,05-17 10:48
向下一千点模式开启。拭目以待。,05-17 10:48
又缩量了玩几把，这些机构天天拉高，追涨就死,05-17 10:48
没见过开盘红盘，没见过一天好好的红着走的，差劲,05-17 10:48
真是垃圾，连续跌了一周了！,05-17 10:48
个股稀里哗啦,05-17 10:47
只要出利好，内资必砸盘,05-17 10:47
主力资金好像天天都在净卖出，到底有多少可卖呢,05-17 10:35
下午继续跳水，今天股指期货收割日，没人敢拉，冲高必跳水！,05-17 10:05
赶紧卖了空仓观望一下，都是套,05-17 10:47
清仓永远是对的,05-17 10:47
现在到底是有多难啊？,05-17 10:46
现在的风险就来源于大盘。这个位置，说不定那天就来个大阴线。资金还是比较谨慎。,05-17 10:46
现在全是盘中富贵。拉到七八个点了，说没马上就没。,05-17 10:46
一个星期有五天，涨一天跌四天，或涨四天不够一天跌。,05-17 10:46
热点散乱，买啥呢？,05-17 10:46
我是发现了，股市就是对人性的反复蹂躏与折磨，最终都是为了收割！,05-17 10:46
这行情涨上去就会被爆头，太牛了。。。,05-17 10:46
敢买就敢套你，不信试试，专治不服！,05-17 10:46
利用券商重组，拉高一波，钱赚走了，留下散户一地鸡毛，还保护投资者,05-17 10:21
早说了[大笑][上涨][上涨],05-17 10:45
大势已去，还会跌破3000点,05-17 10:45
每天这样搞，还有脸？,05-17 10:45
大盘顶背离，长距离的顶背离。风险大,05-17 10:45
房地产开发和服务两大板块一起携手上行，基本上盘子里的热钱都涌向房地产板块，建材板,05-17 10:45
主力又是砸的头也不会一天,05-17 10:44
统计数据是让主力拉高出货的？？？？,05-17 10:44
大方些，快点跌吧,05-17 10:44
今天跳得早,05-17 10:44
还是空头厉害。量化跟资金多的走。今天股指交割日，空头占优。,05-17 10:44
天天绿，优秀,05-17 10:44
一涨就做空，没法玩,05-17 10:44
胜蓝股份是我们5月14日重点讨论的一只股，截止目前已经累计上涨接近40%，不错[,05-17 10:29
周五即将开盘，今天交割日又出利好，股市只会这样走,05-17 08:13
来了，继续跌。,05-17 10:44
一般的…………,05-17 10:43
3100保卫战打响！,05-17 10:43
怎么北向老是资金流出啊,05-17 10:43
估计有机会看到大A创新高的股民不足50%。,05-17 10:43
我来买,05-17 10:43
A股：大盘收假阴线，种种迹象表明，今天将会这样走,05-17 05:03
全球AI发供电概念股暴涨，科技巨头纷纷押注!,05-17 09:59
叫你们买地产你们不买，所以继续跌，[捂脸][捂脸][捂脸][捂脸],05-17 10:43
每天开盘1小时，主力流出资金100亿元，一直卖下去，,05-17 10:43
没啥希望了，天天冲高回落,05-17 10:42
耐心资金→量化吗,05-17 10:42
多头是一点战术都没有，这样打的话，下午咋办？开盘就把子弹打完，拼命冲，问题是空头,05-17 10:10
大量上市，现在又大量卖公司，都不用赔？,05-17 10:42
指数3100，我的两个股还在2600，而且还在不断的往下跌[捂脸],05-17 10:42
A股：市场利好不断，今趋势会进入拐点，大阳线才可破关键点。,05-17 10:15
你觉得便宜的东西，往往都是不值钱的#马可波罗IPO暂缓审议，如何解读？#,05-17 10:42
主力流出100亿，这是可能认为调整不到位啊，要不怎么上涨放量，下跌无量？,05-17 10:42
销户[滴汗],05-17 10:41
内资每天都卖出，怎么这么多筹码,05-17 10:41
典型的量化交易走势,05-17 10:41
量化真牛逼哈,05-17 10:41
国民经济延续回升向好趋势捏[大笑],05-17 10:41
主力资金都，连续净流出几十个交易日，和GJ导向做对。,05-17 10:41
直线上升,05-17 10:41
3104点进军,05-17 10:40
看来5月份看不到3182了！,05-17 10:40
准备拉指数跌个股了。管住手。,05-17 10:40
严查内资,05-17 10:40
看了就来气,05-17 10:40
行情,05-17 10:40
涨可真费劲,05-17 10:27
今天再跌就圆弧顶了,05-17 10:27
新手请教黄线和蓝线代表啥,05-17 10:27
下个月2864一定要到,05-17 10:39
2980点我等你,05-17 10:39
尾盘跳水了，别买了,05-17 10:39
这么软，太伤散户的心了,05-17 10:24
美国301关税新政对中国锂电产业影响几何？,05-17 10:39
有量化和转融通，冲高肯定砸下来,05-17 10:38
拉高是为了更好的下杀,05-17 10:38
今天上午直接就砸，下午两点半瀑布式下跌[下跌][下跌][下跌][韭菜],05-17 10:38
#马可波罗IPO暂缓审议，如何解读？#不能上市,05-17 10:38
天天有人叫牛市。请问现在亏钱的还多不多。赚钱的又有几个！,05-17 10:37
开盘，租购同权，房地产，肌肉，猪肉，等涨幅靠前。云游戏，短剧游戏，互联网，传媒娱,05-17 09:45
$上证指数(SH000001)$,05-17 10:37
拜托把这个“主力净流入”关闭，天天净流出砸盘！,05-17 10:37
恒生指数有调整需求，可能会影响大A，我空仓观察一周了，这周大家应该都是赚的吧,05-17 10:37
自从关闭了北向实时净额，经常盘中跳水。,05-17 10:37
天天都是炒，拉中国石油，指数不跌多少。,05-17 10:37
天天冲高回落,05-17 10:36
港股涨你不涨，港股跌你要跌,05-17 10:36
太神奇咯，,05-17 10:36
所有,05-17 10:36
一浪到了末期，等回调加仓，中国猴市，不像美股,05-17 10:36
韭菜别想了，韭菜苗,05-17 10:36
泰永长征分时新高，大涨5个多点，恭喜大家！,05-17 09:52
感觉今天还是向上变盘的概率大,05-17 10:36
开始每天的冲高回落了，兄弟们快跑下套了,05-17 10:35
A股真是全球独一档。连跌了9年了。从2015最高5000多点跌下来再也看不到40,05-17 10:35
历史大顶又要成型了,05-17 10:35
天天跌，惨咯,05-17 10:35
退市股太多了，现在是慢慢调整，高价股拉指数，低价股全部退市，不至于让指数难看,05-17 10:35
本来是红的，统计数据出来了就绿了[大哭][大哭][大哭],05-17 10:35
不显示北向就是错误，北向好歹还会净流入带带节奏，你看看内资主力全是砸盘净流出！[,05-17 10:35
是吧，我都说了是假装上涨的[滴汗],05-17 10:35
无限融券票用量化在砸,05-17 10:35
主力资金没有一天是流入的，怎么玩？,05-17 10:35
现在的行情就是多头早上绕一圈，剩下空头留半天。,05-17 10:35
1750再考虑吧,05-17 10:34
预计明天大盘下跌,05-16 03:06
没有牛市,05-17 10:34
完犊子了，周五果然不适合买股票。,05-17 10:34
#马可波罗IPO暂缓审议，如何解读？#顺应自然听听股民心声,05-17 10:34
我是准备逢低加仓，长期看好的！,05-17 10:34
今天先砸后拉,05-17 10:34
早就说了，什么时候内资连续流入1个月，才会有行情，其它都是扯淡,05-17 10:34
厉害了！大牛市天天亏钱,05-17 10:34
内资又卖岀,05-17 10:34
直奔3100去了,05-17 10:33
稳住，不然踩踏了,05-17 10:33
不到3100怎么实心,05-17 10:33
回本以无望了！,05-17 10:33
现在大盘这个点位还是少动多看吧，好多猛兽在伺机而动[得意],05-17 10:20
周线回调去了。。[发呆],05-17 10:33
不好，大盘要跳水，大家要小心，,05-17 10:33
也不知道大家清仓了木有,05-17 10:33
都是小盘股多,05-17 10:33
3100能守住吗？,05-17 10:33
每天都冲高回落，天天这德行,05-17 10:33
涨停。。,05-17 10:33
难道像蒲公英一样，飘的看不见了。,05-17 10:32
要补缺口,05-17 10:32
买在2700亏在3150，没动股涨没分跌一定有,05-17 10:32
12-22-30号交割日！这能好起来？,05-17 10:32
完了到顶了，趋势牛结束了,05-17 10:32
凭什么涨,05-17 10:32
又怎么了，大小姐,05-17 10:32
人家上4万点了，你们好意思吗？,05-17 10:32
的走势,05-17 10:32
今天收绿没有悬念，预防下午大幅回撤,05-17 10:32
破3100就抄底做t,05-17 10:32
2024多元化金融元年,05-17 10:32
跳啊！下来吧，不要怕丢人,05-17 10:32
内资勾，真但,05-17 10:32
定高了，没跑掉,05-17 10:31
这尿性，一直跟着港股下跌再走，港股涨它不涨，人家跌跟的快,05-17 10:31
有意思吗,05-17 10:31
稳定运行在三千一百点附近，潜行。,05-17 10:31
快跑[捂脸][捂脸],05-17 10:31
大圆弧顶已经形成，抱幻想者只是韭菜,05-17 10:31
港股被你带崩了,05-17 10:31
大盘横着走，在等20天线,05-17 10:31
大家都散了吧。种不好，没办法的！,05-17 10:31
要补缺口3110,05-17 10:31
主力周线要画阴，沽空闭眼睛发。今天是九成散户看准高开低走。万人大群人人清仓，配资,05-17 10:31
无语，永远的无语。全是做差价的量化,05-17 10:31
标准,05-17 10:31
厉害的大盘涨一涨吧,05-17 10:30
不破不立，只有回到3000点以下才有机会,05-17 10:30
热点狙击：多款新游戏获版号，上线有望带来增量青梅煮酒论财经2024-05-160,05-17 10:03
机构，天天杀！,05-17 10:30
牛，人家天天红多跌少，A天天跌多不涨,05-17 10:30
炒股炒的是未来,05-14 05:27
现在连下午都不等了吗？10.30之前就把全天形势走完了吗？10.30后就开始跳水,05-17 10:30
活在当下！活的精彩！[强壮][强壮][强壮],05-17 10:30
MACD死叉！,05-17 10:30
看了我的帖子不吱声说明不认同，也可能是反对，只是懒得说话，总之没有共鸣感。但是老,05-17 10:30
没有人买砸的最多,05-17 10:30
大盘趋势线要暴跌呀,05-17 10:30
主力是a股的一股清流，清盘流出,05-17 10:29
这种走势是诱多吗？,05-17 10:29
立贴为证！投入20万新开实盘，挑战一年做到一百万。第43天。欢迎广大朋友们关注见,05-14 03:25
亏了人了弄一个的房地产板块,05-17 10:28
飞一样的赶脚,05-17 10:28
今天全绿,05-17 10:28
近期行情,05-17 10:16
散户天天砸盘现在又流出80多亿了,05-17 10:28
下周准备3000保卫战吧,05-17 10:27
大熊市第二轮踩底,05-17 10:27
高开就是为了低走。,05-17 10:27
大家说说为什么增量资金不敢进来？,05-17 10:27
今天红,05-17 10:27
大A啥时能真正雄起啊,05-17 10:26
内资主力天天流出，让人失望！,05-17 10:26
周末，落袋为安吧,05-17 10:26
顶背离了,05-17 10:26
太难了,05-17 10:26
港股持续步入技术性牛市，恒生科技指数ETF（159742）涨超2%,05-17 10:16
这真是要人命的三千一百点，我3200点的时候才亏4万元，现在了3100点要亏了1,05-17 10:25
垃圾，每天想把美股拉下水，拉了几年了，自己一拉到底[滴汗][滴汗],05-17 10:12
走了,05-17 10:25
#马可波罗IPO暂缓审议，如何解读？#家居建材行业难啊，毕竟房地产也就那个样，只,05-17 10:24
熊市末端，高位横盘震荡，没有理清楚思路很容易造成大亏小挣，之前短线都不挣钱得，今,05-14 11:42
一直以来，卑视趋势这个东西。现在的来看，趋势这个东西很好。有人将趋势这个东太神密,05-17 10:24
策略丨A股突发跳水，原因已找到！给散户一句忠告！,05-16 02:48
预计明天（周五）大盘下跌,05-16 07:19
反复诱多中，管住手，,05-17 10:22
又要套人了……空军厉害,05-17 10:13
002171,05-17 10:22
炒股是我的最大爱好，亦是我的第二职业。十几年走过来，感慨颇多，今天总结几条经验，,05-13 07:53
买不完根本买不完贝莱德,05-17 10:22
大家有没有认真思考过？一大堆利好说做牛市的和实际收割散户的是同一伙人？利好能吸引,05-17 10:21
买指数,05-17 10:21
高位派发,05-17 10:21
这个市场只能做空的攒大钱,05-17 10:20
震荡之后再拉升,05-17 10:20
A杀优雅永不过时,05-17 10:20
股市一地鸡毛扫不清,05-17 10:20
为啥助理主力资金天天跑,05-17 10:20
今天买入的人怕是想赚钱有点难度。今天只卖不买了。休息。吃过早去了,05-17 10:20
哎呀是北向跑了，跟内资没关系,05-17 10:20
处于高位，要回调了,05-17 10:20
不显示北向资金后助攻内资做空更肆无忌惮了[捂脸],05-17 10:20
诱多结束,05-17 10:20
北向资金。,05-17 10:19
上证指数本周收阴线，注意个股回落空间。。。市场观察,05-17 10:19
股市怎么搞的？？？一直下跌中？？？？,05-17 10:19
半小时把戏,05-17 10:19
#胡锡进3144点附近加仓，你怎么看？#,05-17 10:19
交割日果然是交割日，你再狠都要给你砸下来！佩服厉害。,05-17 10:19
快跑，量化开始行动了,05-17 10:18
十点量化准时狠砸,05-17 10:18
今天绝不可冲动买入,05-17 10:18
亏损股涨停，白马不涨，这是什么股市？那些买ST后退市的股民不值得同情！,05-17 10:18
3105干,05-17 10:18
好家伙，内资翻手为云，覆手为雨！,05-16 02:50
天天老套路，高开低走，平开低走，低开低走！,05-17 10:18
不跳水行不行？,05-17 10:18
每天都震荡洗盘,05-17 10:18
老道4万，3千4都过不去,05-17 10:18
5.17   早评   指数反抽结束，市场继续下跌？,05-17 06:36
来看看，你天哥昨晚怎么分析的！！！修改了再发一次！,05-16 12:06
最近几月操盘手绝对是值得信赖的朋友，无限给你点赞，想想3135兑现了！,05-16 11:32
内资主力资金半小时净流出70亿元。,05-17 10:17
天天这个毛样,05-17 10:17
内资融券量化狂,05-17 10:17
融券天天砸,05-17 10:17
浪费时间的市场，不大跌就不用进,05-17 10:17
继续熬着，指数风险不大！至于个股自己把握！自求多福,05-17 09:56
道指20.03.27【18213】到24.05.16【40051】两年多翻倍.,05-17 10:16
别追高！！！,05-17 10:15
记住，只有科技上涨才能带动情绪共振，不然指数就算涨到一万点也是涨了个牛灾！,05-17 10:15
争取一个礼拜一天也不能红，红了违天理,05-17 10:15
大概率会再次跌破3100点，拭目以待。,05-17 10:15
3分之2上涨，持仓6支5支绿剩下一支退市。,05-17 10:15
港股会高开低走注意,05-17 10:14
这些天杀的主力，天天流出,05-17 10:14
下午极大概率会极速跳水，跑了跑了,05-17 10:14
中字头感觉已经到顶了一个个的都慢慢跌了。。。,05-17 10:14
今天会高开低走，谁港股？,05-17 10:14
每天都是，多头出来转一圈，然后交给空头表演一天。,05-17 10:14
我们这主力，天天掉头就跑！你见鬼了！,05-17 10:14
周末了，周末了，周末了，小心变盘！,05-17 10:13
没有成交量以后，等待二次探底吧,05-17 10:13
建议以后开盘半小时，前10分钟分输赢,05-17 10:12
放心，指数我们肯定亏不了,05-17 10:12
天天如此,05-17 10:12
等待回踩3080,05-17 10:12
大跌开始了，快跑。,05-17 10:11
诱多，赶快跑。,05-17 10:11
下来吧别演了,05-17 10:11
跳水,05-17 10:11
经过今年的各种盘中A杀，没到下午2点半之前，我是真的不敢做任何稳定上涨的幻想，一,05-17 10:00
保险券商可以，其它套人,05-17 10:11
毫无悬念的跳水哈哈哈,05-17 10:11
见顶了，跑、,05-17 10:11
主力交割，全部立正，稍息,05-17 10:11
空单加油,05-17 10:11
销户才是真理,05-17 10:11
高台跳水开始了。,05-17 10:10
3000保卫战又要来了,05-17 10:10
无量,05-17 10:10
房地产要涨到怀疑人生,05-17 10:10
就是买了才算数,05-17 10:10
同志们，交割日别忘了[下跌][下跌],05-17 10:10
冲高绿还是那句话大盘出货了诱多,05-17 10:09
老套路，说我涨了你不卖你就活该被套,05-17 10:09
这种状态不久又要破3千点。,05-17 10:09
去跟港股提鞋吧,05-17 10:09
那些分析师是不是中尴尬的要求了，有的已经用不可思议，万万没想到来形容了，更有扭头看多的了吧！,05-16 01:10
指数诱多，及时止损止盈,05-17 10:09
顶部结构形成，等下跌了,05-17 10:08
都是机构量化交易,05-17 10:08
别装了，跳水吧,05-17 10:08
先定个小目标三米高的，后面十米高的。,05-17 10:08
能不能好好涨一下呀,05-17 10:08
6只票全部小跌，玩个屁,05-17 10:08
不破3千1不收盘,05-17 10:08
为啥内资每天都是出，没见进过？为啥,05-17 10:07
周四，三大指数小幅上涨，市场迎修复性反弹。从技术分析角度来看，周四市场迎来了反弹,05-17 10:07
牛市来了大当进主力高抛低吸玩死你,05-17 10:07
又开始套人了,05-17 10:06
现在就拉了？交割日不是一般下午拉的嘛,05-17 09:52
5.17周五盘前策略,05-17 08:43
万科A股暂看12元～14元与方正证券都是中国股市领头牛暂不改变今年中长线持有。,05-17 10:04
主力是要退出a股吗？每天都是流出，没有一天是流入,05-17 09:48
鹅鹅鹅，这钱又要出了,05-17 10:04
今天又要开始套人了？[愉快],05-17 10:03
能不能好好涨几天，每次上涨就是为了下一个更大的套子,05-17 10:03
冲高诱多出货，管住手,05-17 10:02
个股策略分享,05-17 10:02
这个时候所谓那些主力还在大流出？是些什么主力？,05-17 10:02
当人们习惯了0.26的大涨,05-17 10:01
碰触涨停,05-17 10:01
拉光伏等于拉指数[旺柴],05-17 10:01
会不会又是老套路,05-17 10:01
为什么注销账号登录3个月了不进去可以理解，为什么还可以模拟[滴汗]谁知道？,05-17 10:00
剑指4000点，又一次漂亮50行情，金融+科技，金融永远不变的秘密，科技创新是永,05-17 10:00
接近4000多家上涨，我四个票都是绿的，买什么跌什么，草,05-17 10:00
什么也不想说了,05-17 10:00
立贴为证！投入20万新开实盘，挑战一年做到一百万。第45天。欢迎广大朋友们关注见,05-16 03:05
地产好啊，,05-17 10:00
冲高减点了。怕怕,05-17 09:58
内资机构天天砸盘,05-17 09:58
大盘红了，6只个股5个是绿的，2个跌了6个点，3个跌了2个点，1只红了1个点，为,05-17 09:38
又诱多了[滴汗]，不要上当,05-17 09:57
下午就是开盘就跌老配方了,05-17 09:57
现在蹦得欢，下午变绿盘,05-17 09:56
今天不会有啥行情，周线四连阳，这周肯定绿色十字星，这样下周才能在收阳线,05-17 09:56
大A必突破乌江[上涨][上涨][上涨][上涨][上涨][上涨][上涨][上涨][,05-17 09:56
#马可波罗IPO暂缓审议，如何解读？#有啥用对开盘一分钟的影响,05-17 09:56
天天涨那几只,05-17 09:56
世界电信日，，网络改变世界。。带动经济。。公共服务，软件，电网集体发力，，强劲飘,05-17 09:55
低空经济利好不断，有望迎来第二春的炒作！相关个股曝光！,05-17 08:47
天天都是流出主力都看空，散户还在傻傻的等起飞,05-17 09:55
老套路，诱多后闷杀。。。。。,05-17 09:55
股市套路太多，在股市里投的钱越来越少，还是逐渐清仓，远离股市为好,05-17 09:55
为什么主力资金天天都流出呢？查查过去三年主力资金一共流出了多少资金？你把,05-17 09:54
以“智”提质！宜人金科荣获首届产融合作数据模型算法大赛“卓越方案”奖,05-17 09:54
地产回落，科技股上行,05-17 09:54
证券涨，大盘会涨,05-17 09:53
横久必跌，必跌。,05-17 09:53
就没见内资红过,05-17 09:53
现在关起门来割韮菜了。北向资金都不显示了！,05-17 09:51
北向资金成交1290亿。这是啥意思？,05-17 09:51
这盘中不是有北向资金实时流入流出情况吗？有时候当天交易没显示，有时候当天交易有显,05-17 09:51
诱多中。管住手,05-17 09:51
死叉加顶背离，不赌[笑哭],05-17 09:51
目前只有高分红三年不亏损相对安全，说不定今年会炒一波分红添权行情，抓紧选好股调换,05-17 09:51
看不懂真的看不懂,05-17 09:51
5.17号大盘看空,05-17 08:32
北向拉房地产打压科技,05-17 09:39
上午好啊！咱们接着上一篇的帖子内容继续更新思路发帖[献花]最近看股吧到处怎么都有,05-15 11:29
股市才是硬道理！,05-17 09:50
主力手上待卖及做～空筹码太多了,05-17 09:50
回个本这么难么？大盘3150，个股2600，我比之前还亏的更多了，个股一分钱没涨,05-17 09:49
使劲鼓吹科技未来，反手套得严严实实在在的,05-17 09:49
满仓满绒房地产，舒舒服服,05-17 09:48
光伏半导体超跌了,05-17 09:48
各大机构评论都说要下跌，这怎么又涨了,05-17 09:48
日线吓死个人,05-17 09:48
增量资金、存量资金稳健配置需求双升，机构看好高股息资产长期配置价值！,05-17 09:48
希望能反弹五天而不是两天就这样吧心累长不过恒生科技跌起来贼恶心,05-16 11:33
通信板块太了,05-17 09:48
本来以为有大阳，开盘被一吓就抛了,05-17 09:47
马上跳水,05-17 09:47
大盘涨，个股跌[哭]只有一个是红的[呲牙],05-17 09:47
好好好,05-17 09:47
这行情电风扇轮的太快了，谨慎出手 ，等一个冰点,05-17 09:46
内资是争相恐后的卖出,05-17 09:46
近期房地产产业链股票开始活跃。低空经济，银行，家电，家具，水泥建材，公共事业，商业物流，新零售消费板块有资金流入，可以积极参与哦,05-17 09:46
002640,05-17 09:46
拉银行怎么玩,05-17 09:46
不玩了，哎,05-17 09:35
主力压盘出货大盘涨不动，今天不能涨,05-17 09:44
10分钟时间，内资狗又跑了50亿了。,05-17 09:44
盘面看着又开始胡来了，满地的ST涨停，铁公鸡，一毛不拔的也跟着涨停，这不是在找死,05-17 09:44
天天拉银行有意思吗？,05-17 09:38
指数太牛了，实在是太牛了，黄线根本拉不上去啊，会不会拉高下套,05-17 09:43
北向资金是没脸公开了吗？,05-17 09:43
看样子只能做多了呗,05-17 09:43
地产和低空加码利好,05-17 08:34
想牛市，除非禁量化，放开散户也能做空功能,05-17 09:43
好消息一定下跌！！！！！！,05-17 09:33
30年每天都在调整，真有你的，也太有才了吧[捂脸][赞],05-17 09:42
社保基金吃饱饱咯,05-17 09:42
今天涨跌看结果。,05-17 09:42
没得玩了没有新资金入场，没得救了,05-17 09:42
CY每日推测5月17：今深证成指看涨，6种情况$上证指数(SH000001)$,05-17 08:33
调整是避免不了的了,05-17 09:42
看不到北向资金，没劲，怕什么呢？！,05-17 09:42
怎么不向上冲了，是不是尴尬了,05-17 09:42
别装了，下来吧，3065,05-17 09:42
除了用银行、石油、通信，三大板块轮流拉指数，它们还会做什么！,05-17 09:36
小散真棒！主力砸盘出货都不行，你能拉大盘跑多久？真不自量力。,05-17 09:41
慢牛↗↗,05-17 09:41
天天拉银行白酒。[拜神][拜神][拜神],05-17 09:41
空仓看戏,05-17 09:41
啥意思，要起飞？,05-17 09:41
干嘛要屏蔽北向资金？,05-17 09:35
#【有奖】听说你有财富梦？来金融挑战赛battle一下#不经历风雨，怎能见彩虹#,05-17 09:40
见底拉升大牛市了,05-17 09:40
技术看市：上证指数走出“假阴线”，后市能否继续突破向上？,05-17 09:31
马可波罗瓷砖上市被暂缓，今天一定大涨,05-17 09:40
济南高新和苏州龙杰，仅供参考，切勿跟风！[吃瓜][吃瓜][吃瓜]感谢东财平台！欢,05-15 08:52
现在强行拉多狠，下午就跳水有多猛,05-17 09:40
今天也不知道能不能守住。期指交割日据说都很激烈,05-17 09:39
港股网易大涨5个点，游戏板块还能绿，可怕,05-17 09:39
每天都在靠大盘指数股来拉动指数不让指数猛烈的下跌，反反复复这样玩有意思吗。,05-17 09:39
主力资金天天做空跑路如何得了,05-17 09:38
散户以为要回调，说不定要上攻,05-17 09:38
转发,05-17 09:37
除了冲高回落，还有低开低走啦,05-17 09:37
再见这个可恶的市场，什么技术全是运气而已[惨!关灯吃面][惨!关灯吃面][惨!关,05-17 09:37
原来有北向时，还能看到一抹绿，现在只剩主力了，天天保护眼睛。。。,05-17 09:37
交割日VS利好，鹿死谁手，尽在周五大A,05-17 08:36
A股走A股的港股走港股的,05-17 09:35
又是冲高回落的把戏吗？[为什么][为什么][为什么],05-17 09:35
大盘不会超过3031点,05-17 09:35
自从看不到北向每天都是跌的,05-17 09:35
大清早内资又砸盘了,05-17 09:35
利好跌，利空更跌,05-17 09:35
又开始了[大笑][大笑][大笑][大笑],05-17 09:34
这个是港股牛，不是大A牛,05-17 09:34
又开始拉金融银行股了,05-17 09:34
内资狗一分钟流出10多亿,05-17 09:34
银行保险护盘，形势不好,05-17 09:33
国联证券，并购重组，业务并未发生实质改变,05-17 09:33
40000：3100什么差距？,05-17 09:33
奉劝大家，早点清仓是好事。,05-17 09:33
新规后IPO首单暂缓审议！深交所回应英明！坚决拥护！,05-17 09:33
天天亏钱天天亏钱,05-17 09:33
跟跌铁律,05-17 09:33
量化有砸盘做空股指赚钱啦，赶紧跑,05-17 09:32
主力资金今早一开盘还是流出，这个真有点意思，真有这么多筹码。搞不懂啊！,05-17 09:32
A股最大的一次牛市，从今天开始。目标破10000点。,05-17 09:08
监管层在做事，扎好篱笆墙，防止心存不良的企业进入证券市场，祸害市场的正常次序！,05-17 09:32
没有对比就没有伤害,05-17 09:32
内资是真的怂,05-17 09:32
坐庄[大笑][大笑][大笑],05-17 09:31
房地产和银行风险极大，如果还要靠它拉指数，A股还有大调整。,05-17 09:31
3000年抄底3100亏十几个点是怎么回事,05-17 09:27
今天如果下探记得抄底哦,05-17 09:30
#马可波罗IPO暂缓审议，如何解读？#这种都上市。恶心,05-17 09:30
必将回调3到4周,05-17 09:29
涨跌的板块和昨天一模一样,05-17 09:29
终于要下雨了,05-17 09:29
5.17竞价观察,05-17 09:28
撒点小种今天就割,05-17 09:28
人气都是长出来的，就像股票一样，新高不断有人追，建议房地产继续涨价，有价无市也是,05-17 09:28
先去3105,05-17 09:27
上班摸鱼炒股第15天,05-16 07:52
赶紧涨吧，别总弄那恨人有笑人无啦！[好困惑],05-17 09:27
周末肯定又有一堆st赶紧跑,05-17 09:27
大盘四叉了,05-17 09:27
毫无生气活力，心寒心烦的,05-17 09:27
我不爱坐过山车，看看就好,05-17 09:27
国联开板，今日券商暴力砸盘,05-17 09:26
空仓等跌,05-17 09:26
今天出货？感觉不对劲。哪位大佬分析下,05-17 09:25
又是拉垮的一天,05-17 09:25
#马可波罗IPO暂缓审议，如何解读？#就是垃圾企业，夕阳行业，账上几十亿现金，还,05-17 09:24
转发,05-17 09:22
盘前题材挖掘财联社05-1608:101、北京低空经济产业发展联盟成立，万亿低空,05-17 09:22
大家早上好！今天星期五。受伤的心，今天能被刷屏的房地产与低空经济安慰一下吗？应该,05-17 08:14
马可波罗如果上市。股民和资本肯定成两面化。要么成仙，要么成妖。升天疯涨。下地坐牢,05-17 09:21
看涨后市，今天买一点！,05-17 09:21
五月份下半场下跌趋势来了卖卖卖,05-17 09:20
不要信任何人，不要进股市,05-17 09:20
出货了快点卖,05-17 09:20
今天又是大跌的一天,05-17 09:20
#马可波罗IPO暂缓审议，如何解读？#在看不清是李逵还是李鬼之前先不要让它过去！,05-17 09:19
[主力][哭][下跌][主力][下跌][下跌][哭][下跌][下跌][下跌][下,05-17 09:18
外盘大涨，今天必须大阳,05-16 09:12
